Dimerization,ZL,error,N
0.0,0.06923466234528132,0.0031730559802518863,1000.0
0.05,0.06664351646326819,0.0032415515029855595,1000.0
0.1,0.05835649784551804,0.0032976433274977224,1000.0
0.15,0.04943869804827305,0.0033360342091030217,1000.0
0.2,0.03296845025000778,0.0034116649777949553,1000.0
0.25,0.016555444505637933,0.003468697807341652,1000.0
0.3,-0.0021741277624482422,0.003459050673845127,1000.0
0.35,-0.01016705387100102,0.003386542642407757,1000.0
0.4,-0.02767408396964417,0.003317949938088949,1000.0
0.45,-0.03916918843812621,0.003194150502814368,1000.0
0.5,-0.042064056308298806,0.003374736571873782,1000.0
0.55,-0.0380352239256034,0.003401438902322273,1000.0
0.6,-0.024313731787269848,0.0037251185631345983,1000.0
0.65,0.0011207148485929757,0.0040580052683498345,1000.0
0.7,0.040725093596483235,0.00448197726774444,1000.0
