Dimerization,ZL,error,N
0.0,0.02505560834763768,0.003992778131458282,500.0
0.05,0.025082637797448577,0.0041079690143538935,500.0
0.1,0.01803358256772955,0.004230886217823991,500.0
0.15,0.010773631900629294,0.004319869651117502,500.0
0.2,0.0008166391822271342,0.004158625592209222,500.0
0.25,-0.005957913617011749,0.004211031640249072,500.0
0.3,-0.010499502940777646,0.004259300562222824,500.0
0.35,-0.012966174511105865,0.004597163330799247,500.0
0.4,-0.014382992900685478,0.004552518167673792,500.0
0.45,-0.007518861772889716,0.005326698687888097,500.0
0.5,0.012124213059649907,0.0058804959634420366,500.0
