Jdis,ZL,error,N
0.7,0.04543089687406302,0.003375256859627199,1000.0
0.75,0.04459515942243475,0.003459361627022187,1000.0
0.8,0.04353233681763558,0.003431639281798102,1000.0
0.85,0.04358068317870038,0.0034569113021650113,1000.0
0.95,0.04048807481469712,0.005628085324736793,412.0
1.1,0.0348486779399604,0.003581146395356782,1000.0
1.2,0.03204178610318241,0.0035755704331212846,1000.0
1.3,0.02992356664146458,0.0035386314112994272,1000.0
1.4,0.025715062884967808,0.003498718425267954,1000.0
1.5,0.024619535978537777,0.0034205829177256478,1000.0
