Jdis,ZL,error,N
0.7,0.1985655807554891,0.003698754852620933,1000.0
0.75,0.18767023066241909,0.0037545806186881107,1000.0
0.8,0.17167743702878183,0.003749146334622941,1000.0
0.85,0.1586751026108372,0.003751495797541591,1000.0
0.9,0.14028844211159572,0.003925154030515631,1000.0
0.95,0.1279628811340402,0.0037036352505622826,1000.0
1.0,0.11484216277989379,0.0037537620577224894,1000.0
1.1,0.09149491148552133,0.0037231781954198944,1000.0
1.2,0.07941202020403555,0.0035541130932686027,1000.0
1.3,0.06613186228657267,0.003298555362145565,1000.0
1.4,0.05262244259670599,0.003271054657977314,1000.0
1.5,0.0398596820165011,0.002949373480651053,1000.0
