Jdis,ZL,error,N
0.7,0.20293335992169234,0.003363717113645984,1000.0
0.75,0.19113652822746546,0.0032797141308903146,1000.0
0.8,0.17534958998891859,0.0033878717426339884,1000.0
0.85,0.1627508902794245,0.0033828840005378225,1000.0
0.9,0.14764779390591637,0.0034965771919066276,1000.0
0.95,0.1356266995446385,0.003479701447687714,1000.0
1.0,0.12309039036447082,0.0036078074611056977,1000.0
1.1,0.1026531845009065,0.003529927810552985,1000.0
1.2,0.08826801256517745,0.003568992726611521,1000.0
1.3,0.07466780204865964,0.003292501631905156,1000.0
1.4,0.0652684821215101,0.0032467601299770938,1000.0
1.5,0.04853332408824363,0.0031353927580918474,1000.0
