Dimerization,ZL,error,N
0.0,0.005917182662461168,0.0035461505070024475,473.0
0.2,0.009456593726406172,0.00371045441430433,475.0
0.4,0.01261675967231205,0.004153230294428742,462.0
0.6,0.021470967957730933,0.0050334228013315255,468.0
0.8,0.05239248215317864,0.006326400244846982,464.0
1.0,0.5339637112262208,0.002050257253390008,423.0
