Dimerization,O^z,error
0.05,0.352422174523405,0.0
0.1,0.341837785574821,0.0
0.15,0.3228380180676823,0.0
0.2,0.28256504002628857,0.0
0.25,0.19847426330098644,0.0
0.3,0.08705725688090887,0.0
