Jdis,ZL,error,N
0.1,-0.32686281903827125,0.002719247915521185,1000.0
0.2,-0.31091269541659977,0.004610853401110986,1000.0
0.3,-0.2879706898477045,0.006029574565775331,1000.0
0.4,-0.26198084087478635,0.006997076734493726,1000.0
0.5,-0.23964670373836552,0.007663880144658568,1000.0
0.6,-0.2135978028847481,0.008103621262584062,1000.0
0.7,-0.18912975673192514,0.00845573498266861,1000.0
0.8,-0.17406882937459234,0.008550559034238235,1000.0
0.9,-0.1510891888195304,0.008620460036463972,1000.0
1.0,-0.1385811466080711,0.008650721977117451,1000.0
1.1,-0.11793068875303743,0.008642801781910915,1000.0
1.2,-0.10034873765994537,0.008652260911383425,1000.0
1.5,-0.06418916881075241,0.008567710147521137,1000.0
1.8,-0.026690198943065967,0.008322903349035345,1000.0
