Dimerization,O^z,error
0.05,0.34552802974719515,0.0
0.1,0.3336667689409306,0.0
0.15,0.31080482913751856,0.0
0.2,0.26744509671055355,0.0
0.25,0.1875050205909393,0.0
0.3,0.09171233955345744,0.0
