x1,x2,corr
0,31,0.18987372353071194
0,31,1.1164842143730032
0,31,1.6809754156399537
0,31,4.500145426303531
0,31,0.07184972159857175
0,31,1.4110551690682416
0,31,1.2971415812457243
0,31,1.0122370583157854
0,31,-0.11769959727353305
0,31,5.523728898096248
0,31,6.723998534697649
0,31,2.055317137960077
0,31,1.560280242668479
0,31,2.9091437834070026
0,31,1.301432882172776
0,31,5.039201288627313
0,31,5.83648081413101
0,31,1.9505746453207444
0,31,5.869907952746518
0,31,2.020553878262839
0,31,3.7088159538826093
0,31,3.3183159758616108
0,31,1.8024413270214152
0,31,1.7192971764752294
0,31,2.168519967353119
0,31,4.009067245172829
0,31,3.4994034749217775
0,31,0.47282773238329057
0,31,4.7592821430059065
0,31,2.4868879251196714
0,31,-0.03989346881888759
0,31,1.9406212940780523
0,31,2.2392048686592894
0,31,4.70518540057811
0,31,5.315012749366544
0,31,0.07901709198819423
0,31,1.393041466789023
0,31,6.032516548790861
0,31,0.9307907224108549
0,31,3.4682876240241036
0,31,0.42889802466982074
0,31,10.415893331462772
0,31,5.061714650388001
0,31,4.607849088864049
0,31,5.368703873913353
0,31,1.3936552729060105
0,31,1.02787101029819
0,31,2.9180088290468094
0,31,1.2926899284108526
0,31,3.7570894259690513
0,31,1.9208495021216823
0,31,4.30264797461205
0,31,0.024993984086006213
0,31,6.7409139974081675
0,31,1.0232597787011006
0,31,7.297986145301758
0,31,0.733687046689876
0,31,2.0792185017615656
0,31,4.179244562596662
0,31,1.4037935815510225
0,31,2.3935070943647956
0,31,2.5962155709274395
0,31,9.522450605753777
0,31,0.4913483374672746
0,31,-0.10128527162415793
0,31,0.8082802661195801
0,31,2.972877697474382
0,31,0.29560684053051006
0,31,8.161794551789363
0,31,4.1095018107630885
0,31,5.8059698383121745
0,31,1.3265223716593049
0,31,1.252191531717039
0,31,-0.019005594981740103
0,31,0.3152463060455424
0,31,9.203083362889227
0,31,-0.11378447204109943
0,31,3.065031192069085
0,31,9.214519252081008
0,31,1.47421936776288
0,31,12.276553666876469
0,31,1.5035463600116796
0,31,4.329300590572516
0,31,0.8191575847347722
0,31,8.987979618089987
0,31,2.0923937526210503
0,31,0.7815430802039164
0,31,1.005986490797084
0,31,2.1221820858678275
0,31,3.1641586653815708
0,31,1.3139849092797178
0,31,8.13505158120421
0,31,0.36222730424358324
0,31,3.62220375968833
0,31,1.0488760023555672
0,31,3.371513033140416
0,31,6.820453433102255
0,31,8.617919368026826
0,31,1.402459128846896
0,31,5.903793268302582
0,31,6.431984755817609
0,31,4.1249872375411885
0,31,0.13606138478640722
0,31,2.6055528983524985
0,31,0.5017422696106707
0,31,1.5042360644723625
0,31,5.539192778442014
0,31,3.646174126035329
0,31,1.3505948045600944
0,31,3.7210234751231113
0,31,0.3194300679628613
0,31,3.1980733459776047
0,31,2.20637191654012
0,31,1.5074743609153711
0,31,9.396829343571868
0,31,2.43444059385078
0,31,7.460142042320267
0,31,4.5036782115583085
0,31,-0.1222940608622046
0,31,3.4802283938836647
0,31,1.935172004901091
0,31,4.24917143391418
0,31,1.3491008644889515
0,31,2.523742580098577
0,31,11.772375287952235
0,31,1.926617919521063
0,31,0.9912976738669764
0,31,1.4615848839425818
0,31,1.8285165789471425
0,31,3.0525818586355165
0,31,3.702182697787708
0,31,0.8450486893260164
0,31,0.12319055698544057
0,31,0.22858144406771302
0,31,0.4554637685680583
0,31,2.6804569612992095
0,31,1.0021174320866606
0,31,5.763293588310448
0,31,3.535869028059059
0,31,0.12352535728724652
0,31,0.23402204422681766
0,31,3.7371949016562174
0,31,0.9872838364024584
0,31,1.7254520846768013
0,31,1.2742775544751823
0,31,0.43617340345716266
0,31,2.7297028598298216
0,31,-0.42549866272407466
0,31,9.317840657264458
0,31,0.6572872488672834
0,31,2.649789522931738
0,31,3.4563456417228933
0,31,1.8370962160734041
0,31,0.2809605256483202
0,31,1.1465631449413345
0,31,4.53684843241547
0,31,2.5864914820781713
0,31,-0.0921366868917866
0,31,3.4298731807709073
0,31,0.8756593241139101
0,31,10.110948550277925
0,31,7.940218475111519
0,31,1.3613698388519235
0,31,4.66518815531496
0,31,7.045442366317673
0,31,0.6632958023901107
0,31,1.525639305906496
0,31,3.957226526700185
0,31,0.01389004611732216
0,31,8.328459507265078
0,31,3.42714381853268
0,31,-0.11050951568964318
0,31,4.078367947379092
0,31,8.277073478209548
0,31,7.348986827493825
0,31,7.128914114364698
0,31,7.274958420761246
0,31,0.9868360264771388
0,31,0.6747777079658379
0,31,3.39198924887171
0,31,0.23675571436811815
0,31,1.7593342120585327
0,31,10.064771601141002
0,31,1.88427358698874
0,31,9.177812042251098
0,31,0.8791360707141082
0,31,-0.015953774549218244
0,31,3.0763685119248767
0,31,3.163612391158613
0,31,2.4905953083731376
0,31,3.0468876068586903
0,31,14.064673064491053
0,31,8.648082230789711
0,31,2.8159820145618357
0,31,8.65196380118533
0,31,3.4966750169533545
0,31,1.4102699229642386
0,31,0.5519243998497781
0,31,10.738173960693981
0,31,4.058313623080222
0,31,1.1059725810295444
0,31,0.3900665007115562
0,31,4.022391884345992
0,31,0.8003573001081632
0,31,0.059004151994005265
0,31,6.204648347728007
