x2-x1,corr
64,8.798686658615264
64,8.801669641854238
64,8.797664956683214
64,8.789536085409605
64,8.787429746068282
64,8.803753759160193
64,8.803240025307407
64,8.785854931572217
64,8.802220678473194
64,8.793303595781127
64,8.795757658940097
64,8.802399499442457
64,8.792187265088897
64,8.78835674285925
64,8.792501803093337
64,8.798951358383038
64,8.804147428951124
64,8.808282682347414
64,8.807609391081412
64,8.792482315090908
64,8.797570380139756
64,8.80073625476864
64,8.802596821811226
64,8.812057430744904
64,8.792479847412768
64,8.792697313169796
64,8.801227290541313
64,8.803592303924056
64,8.790658412391668
64,8.79814149270057
64,8.808234124086544
64,8.799276947228812
64,8.793967284162825
64,8.789521201069055
64,8.780331630356939
64,8.788356424532918
64,8.792172481086846
64,8.797873081084857
64,8.803498225488967
64,8.7947332469561
64,8.791133656963176
64,8.796356025270008
64,8.796431432025239
64,8.799747126349843
64,8.794939763907294
64,8.787124191834568
64,8.798997156878075
64,8.79128029165135
64,8.789220668836856
64,8.79591024115499
64,8.790255179509261
64,8.794437293211608
64,8.791107584583465
64,8.781515128119729
64,8.797481161682594
64,8.801227913860906
64,8.799817409021227
64,8.797689042987965
64,8.801301138551068
64,8.799611622685926
64,8.796043866224927
64,8.811987284300818
64,8.805856549859747
64,8.798692943054652
