x2-x1,corr
1,9.072644050011597
2,8.80735918670257
3,8.787471497116941
4,8.778122473379408
5,8.802778977522696
6,8.800743992630938
7,8.791926895724803
8,8.798232157344714
9,8.788956089694786
10,8.793586311924308
11,8.796213297448183
12,8.797277820603902
13,8.788683180693322
14,8.786992862441481
15,8.798265525954866
16,8.80077718598919
17,8.796161813460484
18,8.791925988423513
19,8.790768528570842
20,8.792403950337702
21,8.795191858802934
22,8.797433513070564
23,8.796661710324615
24,8.786211664028984
25,8.784498230212211
26,8.792640194843347
27,8.792566418199971
28,8.780743242947803
29,8.792774351878103
30,8.800951111289436
31,8.787346782772762
32,8.78727383050175
33,8.788171529629771
34,8.785613254791748
35,8.790408522566647
36,8.794988878560765
37,8.797581895600834
38,8.791954478798985
39,8.789996586430012
40,8.788954163190098
41,8.79297983910991
42,8.789769082145073
43,8.794986075321402
44,8.793846661591328
45,8.78346584998625
46,8.794243336620761
47,8.795521191356162
48,8.79406130005204
49,8.787994399216881
50,8.782138150149969
51,8.790733032864404
52,8.790182718393895
53,8.785257822150092
54,8.788529768123732
55,8.792405956805101
56,8.797188459392924
57,8.787656052682497
58,8.795481185851433
59,8.798384761905986
60,8.792152114780686
61,8.801855311183509
62,8.792600520557539
63,8.792484320253898
64,8.794205982421051
65,8.800332953629642
66,8.794984282464991
67,8.788961067610693
68,8.797433090316833
69,8.793633485517434
70,8.788704184424326
71,8.787308944255425
72,8.794806272481974
73,8.789017002993011
74,8.787573655385183
75,8.794917503062202
76,8.788661267735986
77,8.790592690134735
78,8.790686373034651
79,8.788485946504302
80,8.794602857809977
81,8.795011548890871
82,8.80007057802002
83,8.787332841741458
84,8.792553344060536
85,8.800678148168412
86,8.79557739110422
87,8.794088373980722
88,8.787283922521768
89,8.790104743175904
90,8.788925773397516
91,8.796317181035358
92,8.794478042655797
93,8.796904390410308
94,8.797811736587443
95,8.791073038563027
96,8.794750373423305
97,8.793716552313308
98,8.784290329199832
99,8.789502402262528
100,8.797583709792749
101,8.790902099033493
102,8.791516911521214
103,8.792904313966362
104,8.789969047284103
105,8.794613709562649
106,8.796697249424462
107,8.789081498729166
108,8.789351573419774
109,8.791232840781992
110,8.79111749370344
111,8.784078796866229
112,8.784647948882203
113,8.797420824697156
114,8.79856009984813
115,8.793106720310737
116,8.782657914592
117,8.786266999423313
118,8.799027487064476
119,8.793703169988461
120,8.791679436729018
121,8.798393312714996
122,8.796297591402542
123,8.7915809548524
124,8.79409135494599
125,8.797388627498288
126,8.794468914317104
127,8.793204505245772
128,8.794976445866808
10,8.791228252555559
11,8.792240227800747
12,8.783749384553238
13,8.782094647870851
14,8.793253907265747
15,8.795754929539202
16,8.791208761115653
17,8.786952452733745
18,8.78572523138079
19,8.787402933746069
20,8.79024695015816
21,8.792430752529832
22,8.791600286426949
23,8.781205005029745
24,8.779458289833338
25,8.787618111824008
26,8.787600730096138
27,8.775760428233916
28,8.78777071922349
29,8.795952433934143
30,8.782379921727644
31,8.78226208826188
32,8.783171678805502
33,8.780642651396327
34,8.785437878077559
35,8.789988704226896
36,8.792572336080283
37,8.786972035388898
38,8.784978273053792
39,8.783911867442187
40,8.787940667078912
41,8.784702955718375
42,8.789969690869587
43,8.788903701733126
44,8.778483049208683
45,8.789228015601132
46,8.790516396141232
47,8.789020408670716
48,8.782974430116706
49,8.77711654044972
50,8.785689584950923
51,8.785204429699148
52,8.780276367590993
53,8.783545624608427
54,8.787424219986995
55,8.792200473468545
56,8.782654526799616
57,8.790496399901794
58,8.793392675861625
59,8.787221668272347
60,8.7968915388427
61,8.787517778120444
62,8.787499254056167
63,8.789237237577645
64,8.79532888287956
65,8.789916473790544
66,8.783947640802719
67,8.79248957130249
68,8.788591423560153
69,8.78373473251333
70,8.782296611776877
71,8.789722363433984
72,8.783998326012783
73,8.78256038920734
74,8.789903253870476
75,8.783631000976396
76,8.78559044034103
77,8.785716134572406
78,8.783547044641976
79,8.789644854476395
80,8.790082523274258
81,8.795118148523116
82,8.782345740347134
83,8.78762542915314
84,8.795677693741846
85,8.790605450257546
86,8.789088027850395
87,8.782310601054318
88,8.785141462645948
89,8.783946855319934
90,8.791354321102178
91,8.789482529788973
92,8.79193945380618
93,8.792853676630052
94,8.786141488800627
95,8.789793321354345
96,8.788704401165832
97,8.779287826714501
98,8.784503600230185
99,8.792585424416956
100,8.785949120845011
101,8.786549592136
102,8.787952762496666
103,8.784959240678061
104,8.789578780349474
105,8.791698814382448
106,8.78407639487614
107,8.78439196152597
108,8.78625498510815
109,8.786105715456417
110,8.779150227117954
111,8.779688517675272
112,8.79241241855137
113,8.793609055560816
114,8.788115323620111
115,8.777661584737997
116,8.78129374404771
117,8.794045759589707
118,8.788671611145125
119,8.786635322593094
120,8.79338485865666
121,8.791305900835901
122,8.78653253255176
123,8.789054977312333
124,8.79246249495944
125,8.789477364926643
126,8.788201821413173
127,8.790000370007247
128,8.79076500877323
10,8.802700338947528
11,8.79419954860028
12,8.79256008855414
13,8.803714914115753
14,8.80626421286238
15,8.801699898441576
16,8.797379883295042
17,8.796211236197827
18,8.797846559471642
19,8.800613062493895
20,8.802911756158052
21,8.802078464764028
22,8.79162270575761
23,8.78993303780115
24,8.798073303215054
25,8.79800356281218
26,8.786237407845759
27,8.798271236338868
28,8.806364831094752
29,8.792833698541846
30,8.792773441537078
31,8.793591182305239
32,8.791032216153798
33,8.795919368859636
34,8.800458763508281
35,8.802994459586461
36,8.79745478940251
37,8.79545409504722
38,8.794320396036282
39,8.798403526239657
40,8.795178176638682
41,8.800394689112846
42,8.79932278732566
43,8.78892558923266
44,8.799685929539413
45,8.800936432242217
46,8.799444994174177
47,8.793388290658
48,8.787557361223534
49,8.796168746640323
50,8.79563466656792
51,8.79070767612897
52,8.793958455757343
53,8.797826827986356
54,8.80265453103245
55,8.793112511208601
56,8.801010817263158
57,8.803873743160356
58,8.797653843548506
59,8.807278914929066
60,8.797953261018243
61,8.797970434270994
62,8.799683229087776
63,8.805827591356294
64,8.80034856571226
65,8.79436968174103
66,8.80290303470585
67,8.799029799065517
68,8.794174705636163
69,8.792784448609833
70,8.800172169664702
71,8.794405966256555
72,8.7930433453964
73,8.800368817040018
74,8.794165007709733
75,8.796006532042382
76,8.796058327838482
77,8.793941376632327
78,8.80008731532093
79,8.800530026867188
80,8.80556090583078
81,8.792736245508998
82,8.798013447283932
83,8.806137485455041
84,8.801027353479045
85,8.799503560537527
86,8.792731745537743
87,8.795586719555764
88,8.794381447560545
89,8.801789350304121
90,8.799891609626044
91,8.802378581683609
92,8.803298567271288
93,8.796498654447038
94,8.800202989493426
95,8.79915375358327
96,8.789661635483162
97,8.794916383679668
98,8.803069871140542
99,8.796436253597804
100,8.7970223686816
101,8.798408970420933
102,8.795403060244206
103,8.800017120969809
104,8.802142464578441
105,8.794483249251005
106,8.79481855551401
107,8.796719860042574
108,8.796512171814562
109,8.789530718762665
110,8.790110472342825
111,8.802876272177732
112,8.804046769571464
113,8.798530935201486
114,8.78805691527803
115,8.7917465013496
116,8.804483849212087
117,8.799086225978556
118,8.79707723297747
119,8.803775671332478
120,8.801755706795273
121,8.796971102040969
122,8.799456639775515
123,8.802900368318332
124,8.799912108660909
125,8.798614989153139
126,8.800447047678402
