x2-x1,corr
1,2.5407650223583103
2,1.4461963196688166
3,1.1919285161722066
4,0.9627983765711676
5,0.9501271880868454
6,0.7400762869855094
7,0.6445598783286848
8,0.5964466579349207
9,0.5164941688838245
10,0.5094365485545976
11,0.4806203211086957
12,0.44500130025347295
13,0.4232823864000108
14,0.39735008606205047
15,0.38131992730570724
16,0.36038570730137504
17,0.3491062371182062
18,0.334136291589623
19,0.325890453229943
20,0.3153304413918965
21,0.30946617685758043
22,0.3023823726306234
23,0.29876686159790516
24,0.29138162938905127
25,0.289799093817884
26,0.2855771763363537
27,0.2839561814111466
28,0.2809462830145184
29,0.28086322711074746
30,0.2764009390636714
31,0.2770190005175795
32,0.27334171296202914
