Dimerization,O^z,error
0.0,-0.08208276561483673,0.0
0.05,-0.08016225143537545,0.0
0.1,-0.07704863424927488,0.0
0.15,-0.07442723596367146,0.0
0.2,-0.07332054820370962,0.0
0.25,-0.07054911509558769,0.0
0.3,-0.06385167943149458,0.0
0.35,-0.05896567319565475,0.0
0.4,-0.05171441510925778,0.0
0.45,-0.04542172536567216,0.0
0.5,-0.03683562073148346,0.0
0.55,-0.028991475923784163,0.0
0.6,-0.020274337195997808,0.0
0.65,-0.013393866146512492,0.0
0.7,-0.007290562405355661,0.0
